profile=eprof direction=upload size=67108864
✓ Switched active account for github.com to mjc
FUNCTION                                                                   CALLS        %    TIME  [uS / CALLS]
--------                                                                   -----  -------    ----  [----------]
'Elixir.Sftpd.SSH.Server':'-handle_encrypted_payload/3-fun-10-'/2              1     0.00       0  [      0.00]
'Elixir.GenServer':whereis/1                                                   3     0.00       0  [      0.00]
'Elixir.Sftpd.Auth':fingerprint/1                                              2     0.00       0  [      0.00]
gen:call/4                                                                     3     0.00       0  [      0.00]
ssh_message:ssh2_pubkey_encode/1                                               2     0.00       0  [      0.00]
ssh_message:ssh2_pubkey_decode/1                                               2     0.00       0  [      0.00]
ssh_message:ssh_curvename2oid/1                                                2     0.00       0  [      0.00]
ssh_message:oid2ssh_curvename/1                                                2     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Keys':signature/2                                            1     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Kex':ecdh_reply/3                                            1     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Kex':exchange_hash/1                                         1     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Kex':generate_keypair/0                                      1     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Kex':shared_secret/2                                         1     0.00       0  [      0.00]
binary:copy/1                                                                  3     0.00       0  [      0.00]
binary:copy/2                                                                  4     0.00       0  [      0.00]
binary:first/1                                                                 5     0.00       0  [      0.00]
'Elixir.Sftpd.Backends.Benchmark':file_attrs/3                                 2     0.00       0  [      0.00]
'Elixir.Sftpd.Backends.Benchmark':open_write/4                                 1     0.00       0  [      0.00]
'Elixir.Map':do_map/2                                                          1     0.00       0  [      0.00]
'Elixir.Map':new/2                                                             1     0.00       0  [      0.00]
'Elixir.Map':new_from_map/2                                                    1     0.00       0  [      0.00]
'Elixir.Map':pop/2                                                             1     0.00       0  [      0.00]
'Elixir.Map':pop/3                                                             1     0.00       0  [      0.00]
maps:find/2                                                                    2     0.00       0  [      0.00]
maps:from_list/1                                                               1     0.00       0  [      0.00]
maps:merge/2                                                                   1     0.00       0  [      0.00]
maps:remove/2                                                                  1     0.00       0  [      0.00]
maps:take/2                                                                    1     0.00       0  [      0.00]
maps:fold/3                                                                    2     0.00       0  [      0.00]
maps:fold_1/4                                                                  2     0.00       0  [      0.00]
maps:iterator/1                                                                3     0.00       0  [      0.00]
maps:iterator/2                                                                3     0.00       0  [      0.00]
'Elixir.Base':maybe_pad/3                                                      2     0.00       0  [      0.00]
erlang:list_to_tuple/1                                                         1     0.00       0  [      0.00]
erlang:port_close/1                                                            1     0.00       0  [      0.00]
'Elixir.Enum':join/2                                                          14     0.00       1  [      0.07]
'Elixir.Enum':join_non_empty_list/3                                           13     0.00       1  [      0.08]
'Elixir.Sftpd.SSH.Wire':take_boolean/1                                         8     0.00       1  [      0.13]
'Elixir.Sftpd.SFTP.Codec':take_string/1                                        4     0.00       1  [      0.25]
'Elixir.Sftpd.SFTP.Paths':normalize_realpath/1                                 4     0.00       1  [      0.25]
'Elixir.SftpdProfile.Auth':authorize_public_key/3                              2     0.00       1  [      0.50]
crypto:hash/2                                                                  7     0.00       1  [      0.14]
crypto:sign/5                                                                  1     0.00       1  [      1.00]
crypto:hash/4                                                                  7     0.00       1  [      0.14]
'Elixir.Sftpd.Auth.Adapter':'exports?'/3                                       2     0.00       1  [      0.50]
prim_inet:type_opt_1/1                                                         2     0.00       1  [      0.50]
prim_inet:enc_opts/2                                                           1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Packet':encode_clear/2                                       3     0.00       1  [      0.33]
lists:reverse/1                                                               13     0.00       1  [      0.08]
public_key:format_sign_key/1                                                   1     0.00       1  [      1.00]
public_key:ec_curve_spec/1                                                     4     0.00       1  [      0.25]
'Elixir.Sftpd.SSH.Algorithms':choose/3                                         6     0.00       1  [      0.17]
'Elixir.Sftpd.SSH.Algorithms':negotiate/2                                      1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Algorithms':'-choose/3-fun-0-'/2                            18     0.00       1  [      0.06]
'Elixir.Sftpd.SSH.Server':decode_public_key/1                                  2     0.00       1  [      0.50]
'Elixir.Sftpd.SSH.Server':delete_channel/2                                     1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Server':fetch_channel/2                                      2     0.00       1  [      0.50]
'Elixir.Sftpd.SSH.Server':put_channel/2                                        1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Server':verify_public_key_userauth/7                         1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Server':'-handle_encrypted_payload/3-fun-5-'/5               3     0.00       1  [      0.33]
ssh_message:ssh2_pubkey_decode2/1                                              2     0.00       1  [      0.50]
code:ensure_prepare_loading/3                                                  9     0.00       1  [      0.11]
'Elixir.Sftpd.SSH.Kex':derive_key/5                                            4     0.00       1  [      0.25]
'Elixir.Sftpd.SSH.Kex':exchange_payload/1                                      1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Kex':expand_key/4                                            4     0.00       1  [      0.25]
'Elixir.Sftpd.Backends.Benchmark':copied_normalized_path/1                     3     0.00       1  [      0.33]
'Elixir.Sftpd.Backends.Benchmark':file_info/2                                  2     0.00       1  [      0.50]
'Elixir.Sftpd.Backends.Benchmark':finish_write/2                               1     0.00       1  [      1.00]
'Elixir.Sftpd.Backends.Benchmark':normalize_prefix/1                           2     0.00       1  [      0.50]
maps:next/1                                                                    3     0.00       1  [      0.33]
'Elixir.Base':encode64/2                                                       2     0.00       1  [      0.50]
'Elixir.String':trim_trailing/2                                                4     0.00       1  [      0.25]
erlang:monitor/3                                                               3     0.00       1  [      0.33]
'Elixir.Enum':find_list/3                                                     18     0.00       2  [      0.11]
'Elixir.Sftpd.SSH.Wire':mpint/1                                                5     0.00       2  [      0.40]
'Elixir.Sftpd.SSH.Wire':strip_leading_zeroes/1                                 5     0.00       2  [      0.40]
'Elixir.Sftpd.Backend':normalize_path/1                                       13     0.00       2  [      0.15]
'Elixir.Sftpd.Backend':'-canonical_segments/1-fun-0-'/2                       25     0.00       2  [      0.08]
'Elixir.Sftpd.SFTP.Paths':validate_write_open/3                                1     0.00       2  [      2.00]
'Elixir.Sftpd.SFTP.Session':cleanup_open_handles/1                             1     0.00       2  [      2.00]
'Elixir.Sftpd.SSH.Packet':encode_aead_packet/2                                 7     0.00       2  [      0.29]
code_server:get_mode/0                                                         9     0.00       2  [      0.22]
'Elixir.Sftpd.SSH.Algorithms':decode_kexinit/1                                 2     0.00       2  [      1.00]
'Elixir.GenServer':call/3                                                      3     0.00       2  [      0.67]
'Elixir.Sftpd.Auth':fingerprint/2                                              2     0.00       2  [      1.00]
erts_internal:map_next/3                                                       3     0.00       2  [      0.67]
code:get_mode/0                                                                9     0.00       2  [      0.22]
code:call/1                                                                   18     0.00       2  [      0.11]
'Elixir.Base':encode64base/3                                                  12     0.00       2  [      0.17]
'Elixir.String':replace_trailing/6                                             6     0.00       2  [      0.33]
'Elixir.String':split/2                                                       29     0.00       2  [      0.07]
erlang:garbage_collect/0                                                      10     0.00       2  [      0.20]
erlang:prepare_loading/2                                                       9     0.00       2  [      0.22]
erlang:prepare_loading_1/2                                                     9     0.00       2  [      0.22]
erlang:whereis/1                                                               9     0.00       2  [      0.22]
persistent_term:get/1                                                          9     0.00       2  [      0.22]
persistent_term:put/2                                                          1     0.00       2  [      2.00]
'Elixir.Enum':'__in__'/2                                                      18     0.00       3  [      0.17]
'Elixir.Sftpd.SSH.Wire':string/1                                              27     0.00       3  [      0.11]
'Elixir.Sftpd.Backend':canonical_segments/1                                   13     0.00       3  [      0.23]
error_handler:ensure_loaded/1                                                  9     0.00       3  [      0.33]
'Elixir.Sftpd.SSH.Server':handle_kex/5                                         1     0.00       3  [      3.00]
'Elixir.Sftpd.SSH.Server':handle_public_key_userauth/3                         3     0.00       3  [      1.00]
'Elixir.Sftpd.SSH.Server':send_encrypted_payload/3                             7     0.00       3  [      0.43]
'Elixir.String':replace_trailing/3                                             4     0.00       3  [      0.75]
erlang:function_exported/3                                                    12     0.00       3  [      0.25]
erlang:module_loaded/1                                                        11     0.00       3  [      0.27]
'Elixir.Enum':join_list/2                                                     14     0.00       4  [      0.29]
'Elixir.Sftpd.SSH.Wire':take_name_list/1                                      20     0.00       4  [      0.20]
error_handler:undefined_function/3                                             9     0.00       4  [      0.44]
'Elixir.Sftpd.SSH.Packet':decode_clear/1                                       6     0.00       5  [      0.83]
lists:keyfind/3                                                               63     0.01       6  [      0.10]
erlang:send/3                                                                  3     0.01       6  [      2.00]
'Elixir.Sftpd.SSH.Wire':take_string/1                                         60     0.01       8  [      0.13]
gen:do_call/4                                                                  3     0.01       8  [      2.67]
code:ensure_loaded/1                                                          11     0.01       8  [      0.73]
'Elixir.Keyword':get/3                                                        61     0.01       9  [      0.15]
'Elixir.Sftpd.SSH.Server':recv_clear_packet/2                                  6     0.01       9  [      1.50]
erts_internal:port_close/1                                                     1     0.01      10  [     10.00]
'Elixir.String':split/3                                                       29     0.01      10  [      0.34]
crypto:hash_nif/2                                                              7     0.01      11  [      1.57]
'Elixir.Sftpd.SSH.Server':handle_encrypted_payload/3                          12     0.01      12  [      1.00]
'Elixir.Sftpd.SFTP.Codec':status_message/1                                   259     0.01      13  [      0.05]
'Elixir.Sftpd.SSH.Packet':'-encode_aead_packets/2-fun-1-'/2                  269     0.01      13  [      0.05]
'Elixir.Sftpd.SSH.SFTPBridge':channel_data_payload/3                         262     0.01      14  [      0.05]
'Elixir.Sftpd.SSH.SFTPBridge':add_channel_response_payload/7                 262     0.01      15  [      0.06]
'Elixir.Sftpd.SFTP.SerializedPacket':iodata/2                                262     0.01      15  [      0.06]
'Elixir.Map':get/2                                                           262     0.01      15  [      0.06]
'Elixir.Sftpd.SSH.Cipher':decrypt_packet_payload/3                            19     0.02      16  [      0.84]
'Elixir.Enum':map/2                                                          270     0.02      17  [      0.06]
'Elixir.Sftpd.SSH.Cipher':block_size/1                                       275     0.02      17  [      0.06]
'Elixir.Sftpd.SSH.Server':maybe_fragmented_write_packet/2                    257     0.02      17  [      0.07]
'Elixir.Enum':map_reduce/3                                                   262     0.02      18  [      0.07]
'Elixir.Sftpd.SFTP.Codec':'iodata_empty?'/1                                  257     0.02      19  [      0.07]
binary:split/3                                                                29     0.02      19  [      0.66]
'Elixir.Sftpd.SSH.Server':responses_window_size/1                            262     0.02      20  [      0.08]
'Elixir.Sftpd.SSH.Server':'-handle_sftp_data/2-fun-0-'/2                     262     0.02      20  [      0.08]
inet_tcp:send/2                                                              278     0.02      20  [      0.07]
'Elixir.Sftpd.SFTP.Session':normalize_request_paths/1                        261     0.02      21  [      0.08]
'Elixir.Sftpd.SSH.Packet':aead_padding_len/2                                 276     0.02      21  [      0.08]
'Elixir.Sftpd.SSH.Server':append_pending_responses/2                         262     0.02      21  [      0.08]
'Elixir.Sftpd.SFTP.Codec':status_code/1                                      518     0.03      26  [      0.05]
maps:put/3                                                                   262     0.03      28  [      0.11]
'Elixir.Sftpd.SSH.SFTPBridge':flush_channel_data_payload/4                   269     0.03      30  [      0.11]
'Elixir.Sftpd.SSH.SFTPBridge':response_window_size/1                         262     0.03      30  [      0.11]
'Elixir.Sftpd.SSH.Cipher':encrypt_payloads/3                                 268     0.03      31  [      0.12]
crypto:strong_rand_bytes/1                                                   279     0.03      31  [      0.11]
'Elixir.Sftpd.SSH.SFTPBridge':response_iodata/1                              524     0.03      34  [      0.06]
'Elixir.Sftpd.SFTP.Codec':decode/1                                           262     0.03      34  [      0.13]
code_server:call/1                                                            18     0.03      34  [      1.89]
'Elixir.Sftpd.SFTP.Codec':string/1                                           521     0.03      35  [      0.07]
'Elixir.Enum':reduce/3                                                       543     0.04      36  [      0.07]
'Elixir.Sftpd.SSH.Server':'-responses_window_size/1-fun-0-'/2                262     0.04      37  [      0.14]
'Elixir.Sftpd.SFTP.Codec':packet/1                                           262     0.04      38  [      0.15]
'Elixir.Map':get/3                                                           266     0.04      39  [      0.15]
'Elixir.Sftpd.Backends.Benchmark':write_at/4                                 257     0.04      40  [      0.16]
'Elixir.Sftpd.SFTP.Codec':status/2                                           259     0.04      43  [      0.17]
erlang:port_command/3                                                        278     0.04      44  [      0.16]
'Elixir.Sftpd.SSH.Packet':encode_aead_packets_from_padding/3                 537     0.05      48  [      0.09]
'Elixir.Sftpd.SSH.Packet':'-encode_aead_packets/2-fun-0-'/2                  269     0.05      49  [      0.18]
gen_tcp:send/2                                                               278     0.05      51  [      0.18]
erts_internal:garbage_collect/1                                               10     0.06      56  [      5.60]
'Elixir.Sftpd.SFTP.Codec':status/3                                           259     0.06      61  [      0.24]
'Elixir.Sftpd.SFTP.Session':handle_packet/2                                  262     0.06      61  [      0.23]
'Elixir.Sftpd.SSH.Server':split_complete_sftp_packets/2                      524     0.06      64  [      0.12]
'Elixir.Enum':'-map_reduce/3-lists^mapfoldl/2-0-'/3                          524     0.06      65  [      0.12]
'Elixir.Enum':'-map/2-lists^map/1-1-'/2                                      539     0.06      65  [      0.12]
erlang:iolist_to_binary/1                                                    794     0.07      66  [      0.08]
'Elixir.Sftpd.SSH.Cipher':encrypt_packets/3                                  537     0.07      68  [      0.13]
'Elixir.Sftpd.SSH.SFTPBridge':payloads_for_window/8                          531     0.07      69  [      0.13]
'Elixir.Sftpd.SSH.Cipher':encrypt_packet/2                                   276     0.07      69  [      0.25]
crypto:evp_generate_key_nif/2                                                  1     0.07      71  [     71.00]
'Elixir.Sftpd.SSH.SFTPBridge':payloads_for_window/2                          269     0.08      76  [      0.28]
'Elixir.Sftpd.SSH.Packet':encode_aead_packets/2                              268     0.08      77  [      0.29]
'Elixir.Sftpd.SSH.Server':send_encrypted_payloads/3                          268     0.08      80  [      0.30]
lists:reverse/2                                                              515     0.08      81  [      0.16]
'Elixir.Sftpd.SFTP.Codec':decode_iodata_write/2                              257     0.08      83  [      0.32]
erlang:demonitor/2                                                           300     0.09      90  [      0.30]
erlang:monitor/2                                                             296     0.10      97  [      0.33]
prim_inet:send/3                                                             278     0.10      99  [      0.36]
crypto:pkey_sign_nif/5                                                         1     0.10     100  [    100.00]
prim_inet:send/4                                                             278     0.11     106  [      0.38]
'Elixir.Sftpd.SFTP.Codec':take_iodata/2                                     1028     0.11     110  [      0.11]
erlang:term_to_binary/2                                                      278     0.11     110  [      0.40]
crypto:evp_compute_key_nif/3                                                   1     0.11     114  [    114.00]
'Elixir.Enum':'-reduce/3-lists^foldl/2-0-'/3                                1099     0.11     115  [      0.10]
'Elixir.Sftpd.SFTP.Codec':take_iodata_binary/2                               771     0.13     127  [      0.16]
'Elixir.Sftpd.SSH.Server':flush_sftp_responses_with_channel/4                269     0.13     135  [      0.50]
crypto:pkey_verify_nif/6                                                       1     0.15     148  [    148.00]
erlang:iolist_size/1                                                        1082     0.16     165  [      0.15]
'Elixir.Sftpd.SFTP.Session':handle_request/2                                 262     0.18     185  [      0.71]
'Elixir.Logger':elixir_level_to_erlang_level/1                              3354     0.19     193  [      0.06]
logger_config:less_or_equal_level/2                                         3354     0.21     209  [      0.06]
'Elixir.Sftpd.SSH.Cipher':'-decrypt_packet_payload/2-fun-0-'/1              3337     0.23     231  [      0.07]
'Elixir.Sftpd.SSH.Server':finish_channel_data_drain/2                       3344     0.25     246  [      0.07]
lists:member/2                                                              3364     0.27     268  [      0.08]
'Elixir.Sftpd.SSH.Server':prepend_reversed/2                                4981     0.30     296  [      0.06]
crypto:strong_rand_bytes_nif/1                                               279     0.33     333  [      1.19]
logger_config:allow/2                                                       3354     0.41     407  [      0.12]
prim_inet:recv/3                                                            8241     0.42     424  [      0.05]
persistent_term:get/2                                                       3355     0.44     440  [      0.13]
inet_tcp:recv/3                                                             8241     0.45     450  [      0.05]
'Elixir.Sftpd.SFTP.Codec':split_iodata/3                                    8966     0.45     451  [      0.05]
crypto:alias/2                                                              8488     0.46     464  [      0.05]
'Elixir.Sftpd.SSH.SFTPBridge':'responses_near_window_size?'/2               8200     0.47     474  [      0.06]
'Elixir.Sftpd.SSH.Server':responses_window_size_if_any/1                    8200     0.48     481  [      0.06]
prim_inet:enc_time/1                                                        8241     0.49     488  [      0.06]
'Elixir.Sftpd.SSH.Packet':'invalid_padding?'/2                              8215     0.49     489  [      0.06]
'Elixir.Sftpd.SSH.Server':split_sftp_packets/2                              8200     0.51     513  [      0.06]
'Elixir.Sftpd.SFTP.Codec':split_iodata_binary/4                             8966     0.57     568  [      0.06]
erlang:port_get_data/1                                                      8519     0.59     593  [      0.07]
'Elixir.Logger':'__should_log__'/2                                          3354     0.60     605  [      0.18]
'Elixir.Sftpd.SSH.Cipher':increment_sequence/1                              8488     0.65     652  [      0.08]
'Elixir.Sftpd.SSH.Cipher':validate_packet_length/1                         11549     0.66     664  [      0.06]
'Elixir.Sftpd.SSH.Server':finish_open_channel_data_drain/5                  3344     0.74     745  [      0.22]
'Elixir.Enum':reverse/1                                                    13909     0.81     810  [      0.06]
'Elixir.Sftpd.SSH.Server':recv_encrypted_payload/2                          3356     0.81     813  [      0.24]
'Elixir.Sftpd.SSH.Server':encrypted_packet_missing_bytes/1                  6674     0.82     823  [      0.12]
'Elixir.Sftpd.SSH.Server':recv_buffered_or_available_encrypted_payload/3    8200     0.85     853  [      0.10]
'Elixir.Sftpd.SSH.Cipher':packet_iv/2                                       8488     0.94     943  [      0.11]
'Elixir.Sftpd.SSH.Server':drain_buffered_sftp_data/7                        8200     0.95     951  [      0.12]
inet_db:lookup_socket/1                                                     8519     0.96     957  [      0.11]
erlang:port_control/3                                                       8243     0.99     986  [      0.12]
prim_inet:ctl_cmd/3                                                         8243     1.01    1007  [      0.12]
'Elixir.Sftpd.SSH.Server':continue_partial_sftp_packet/5                    8195     1.14    1140  [      0.14]
gen_tcp:recv/3                                                              8241     1.21    1216  [      0.15]
'Elixir.Sftpd.SSH.Server':handle_sftp_data/2                                8200     1.23    1228  [      0.15]
'Elixir.Sftpd.SSH.Server':recv_available_encrypted_payload/3                8200     1.34    1338  [      0.16]
crypto:crypto_one_time_aead/7                                               8488     1.39    1389  [      0.16]
prim_inet:recv0/3                                                           8241     1.51    1514  [      0.18]
prim_inet:async_recv/3                                                      8241     1.59    1587  [      0.19]
'Elixir.Sftpd.SSH.Packet':decode_decrypted/2                                8212     1.62    1625  [      0.20]
'Elixir.Sftpd.SSH.Server':recv_buffered_encrypted_payload/1                13056     1.67    1673  [      0.13]
'Elixir.Sftpd.SSH.Server':encrypted_loop/2                                  3356     1.80    1797  [      0.54]
'Elixir.Sftpd.SSH.Server':drain_more_buffered_sftp_data/7                   8200     1.87    1874  [      0.23]
erts_internal:port_command/3                                                 278     2.01    2007  [      7.22]
'Elixir.Sftpd.SSH.Server':recv_encrypted_packet/3                           6693     2.46    2466  [      0.37]
erlang:split_binary/2                                                      24623     2.70    2707  [      0.11]
erts_internal:prepare_loading/2                                                9     3.30    3304  [    367.11]
'Elixir.Sftpd.SSH.Cipher':decrypt_packet_payload/2                         11530     4.50    4503  [      0.39]
crypto:aead_cipher_nif/7                                                    8488    21.05   21073  [      2.48]
erts_internal:port_control/3                                                8243    24.69   24719  [      3.00]
------------------------------------------------------------------------  ------  -------  ------  [----------]
Total:                                                                    395983  100.00%  100099  [      0.25]
direction=upload
size_bytes=67108864
elapsed_seconds=0.232
throughput_mib_s=276.4
chunk=262080
requests=64
cipher=aes256-gcm@openssh.com

profile=beam_time
profile_output=above
profile=eprof direction=download size=67108864
✓ Switched active account for github.com to mjc
FUNCTION                                                                   CALLS        %   TIME  [uS / CALLS]
--------                                                                   -----  -------   ----  [----------]
'Elixir.Agent':get/2                                                           4     0.00      0  [      0.00]
'Elixir.Code':ensure_loaded/1                                                  2     0.00      0  [      0.00]
'Elixir.Enum':each/2                                                           1     0.00      0  [      0.00]
'Elixir.Enum':find/2                                                           6     0.00      0  [      0.00]
'Elixir.Enum':find/3                                                           6     0.00      0  [      0.00]
init:archive_extension/0                                                       3     0.00      0  [      0.00]
inet:tcp_close/1                                                               1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Wire':boolean/1                                              2     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Wire':name_list/1                                            1     0.00      0  [      0.00]
